gyro_x,gyro_y,gyro_z,gyro_angvel,label
0.0099029541015625,-0.1160736083984375,0.0026702880859375,0.11652588341237055,0
0.0088348388671875,-0.0020904541015625,-0.0015869140625,0.009216434907363402,0
0.0663604736328125,0.01495361328125,0.0143890380859375,0.0695296154740909,0
0.069549560546875,-0.202362060546875,0.0239715576171875,0.2153187880693059,0
0.00244140625,0.0096282958984375,0.0048065185546875,0.011034816129050934,0
-0.0028839111328125,0.10870361328125,-0.002655029296875,0.10877426931213455,0
0.001373291015625,-0.1032867431640625,0.0101318359375,0.10379157644586108,0
-0.006072998046875,-0.0138092041015625,0.006927490234375,0.016600166991428706,0
-0.006072998046875,0.08526611328125,0.006927490234375,0.08576235479693678,0
0.0088348388671875,-0.052154541015625,5.340576171875E-4,0.05290024332550989,0
-7.476806640625E-4,4.57763671875E-5,0.0048065185546875,0.00486453928627995,0
0.0077667236328125,-0.0798492431640625,0.017578125,0.08212925245232477,0
-0.0156707763671875,-0.030853271484375,-0.002655029296875,0.034706581131050844,0
-0.0113983154296875,0.1619720458984375,-0.012237548828125,0.1628331134888753,0
-0.017791748046875,-0.1352386474609375,-0.0015869140625,0.13641318250766302,0
0.0557098388671875,0.00537109375,5.340576171875E-4,0.05597070673323466,0
-0.019927978515625,0.0820770263671875,-0.0218353271484375,0.08723843245197896,0
0.0194854736328125,-0.0670623779296875,-0.01544189453125,0.07152271193819147,0
-0.0124664306640625,-0.02978515625,0.009063720703125,0.03353682243926888,0
0.005645751953125,0.0575714111328125,0.0122528076171875,0.05913098332890592,0
-0.0018157958984375,-0.0351104736328125,-5.18798828125E-4,0.03516122332469774,0
-0.0039520263671875,-0.0212554931640625,-0.0101165771484375,0.02386963835617835,0
-0.0124664306640625,-0.003143310546875,-0.0015869140625,0.012954172723016072,0
0.0099029541015625,0.0096282958984375,0.0101318359375,0.0171297017285748,0
-0.0113983154296875,-0.0244598388671875,-0.0015869140625,0.027031899827522087,0
0.001373291015625,0.0319976806640625,-0.002655029296875,0.03213699856334098,0
0.001373291015625,-0.0138092041015625,0.0037384033203125,0.01437204597534848,0
-0.0028839111328125,-0.00421142578125,0.0026702880859375,0.00576051117478621,0
-7.476806640625E-4,0.0096282958984375,-0.004791259765625,0.010780504553358264,0
0.00457763671875,0.0139007568359375,5.340576171875E-4,0.014644828987707142,0
0.00244140625,4.57763671875E-5,0.0026702880859375,0.003618424852782175,0
0.029083251953125,0.027740478515625,0.0026702880859375,0.04028026974719386,0
0.0099029541015625,-0.0489501953125,0.009063720703125,0.05075767088878101,0
0.01416015625,0.00750732421875,0.0101318359375,0.018961119202575066,0
0.003509521484375,0.0011138916015625,0.0026702880859375,0.004548399060243168,0
-0.0050048828125,0.0085601806640625,-0.0069122314453125,0.012087368966065954,0
0.0099029541015625,0.0128326416015625,-5.18798828125E-4,0.01621771693660578,0
0.005645751953125,-0.0361785888671875,0.0058746337890625,0.03708471558058377,0
0.024810791015625,0.0224151611328125,0.0016021728515625,0.0334750915947552,0
0.003509521484375,-0.016998291015625,0.0037384033203125,0.017754838717557838,0
-0.039093017578125,0.0245513916015625,-0.0090484619140625,0.047041572209558465,0
-0.0146026611328125,0.05224609375,-0.0058441162109375,0.054562310421943136,0
-0.0252532958984375,-0.106475830078125,-0.0058441162109375,0.10958551473094759,0
-0.01885986328125,0.0341339111328125,-0.026092529296875,0.04692161993493472,0
-0.0050048828125,0.0362701416015625,-0.0314178466796875,0.04824575746894854,0
-0.0028839111328125,-0.0894317626953125,-0.0101165771484375,0.09004833288525077,0
-0.0146026611328125,0.049041748046875,0.011199951171875,0.052381004857727814,0
-0.0146026611328125,0.03839111328125,0.0101318359375,0.042305666176032965,0
-0.0018157958984375,-0.08624267578125,0.00799560546875,0.08663155283998142,0
-0.006072998046875,-0.028717041015625,0.0026702880859375,0.029473381014609366,0
0.0067138671875,0.0565032958984375,-0.002655029296875,0.05696268638824049,0
3.204345703125E-4,-0.038299560546875,-0.002655029296875,0.03839281439234248,0
-0.0018157958984375,0.01495361328125,-5.18798828125E-4,0.015072385913783614,0
-7.476806640625E-4,0.016021728515625,5.340576171875E-4,0.016048053730664046,0
3.204345703125E-4,-0.0436248779296875,0.0026702880859375,0.04370770059332665,0
0.00457763671875,0.025604248046875,-0.00372314453125,0.026275351209362117,0
0.00244140625,0.01708984375,-0.0069122314453125,0.018595756704972242,0
0.003509521484375,-0.0255279541015625,-0.0015869140625,0.02581688358230969,0
-7.476806640625E-4,0.02667236328125,0.0026702880859375,0.026816122535599476,0
-7.476806640625E-4,-0.016998291015625,-0.0015869140625,0.017088569866113748,0
0.0067138671875,0.0021820068359375,-0.0058441162109375,0.009164652788317167,0
-0.0028839111328125,0.0011138916015625,-0.00372314453125,0.004839370116303168,0
0.003509521484375,4.57763671875E-5,0.0016021728515625,0.0038582112916954797,0
-0.0018157958984375,-0.005279541015625,5.340576171875E-4,0.005608554681816438,0
-0.0028839111328125,0.00750732421875,0.0016021728515625,0.00820023281338244,0
0.001373291015625,-0.005279541015625,5.340576171875E-4,0.005481304506022174,0
0.001373291015625,-0.003143310546875,-0.0015869140625,0.0037795007143076728,0
-0.0039520263671875,0.0085601806640625,-0.0015869140625,0.009561040824622337,0
0.0077667236328125,-0.003143310546875,-5.18798828125E-4,0.00839473343273315,0
-0.0050048828125,-0.02020263671875,5.340576171875E-4,0.02082019692258264,0
0.003509521484375,0.0202789306640625,-0.002655029296875,0.020750926497253287,0
-0.0018157958984375,0.0011138916015625,-5.18798828125E-4,0.002192492068144784,0
3.204345703125E-4,-0.0138092041015625,0.0016021728515625,0.0139055296223749,0
-7.476806640625E-4,0.0213470458984375,0.0026702880859375,0.021526398524307544,0
3.204345703125E-4,-0.0095367431640625,5.340576171875E-4,0.00955705844021162,0
-7.476806640625E-4,-0.0106048583984375,5.340576171875E-4,0.010644588557797775,0
0.00244140625,0.0117645263671875,-0.004791259765625,0.012935250877485364,0
-0.0028839111328125,-0.0010223388671875,-5.18798828125E-4,0.0031034291365175347,0
3.204345703125E-4,-0.00634765625,5.340576171875E-4,0.006378137323740483,0
0.003509521484375,0.0128326416015625,-5.18798828125E-4,0.013313999539864275,0
-0.0028839111328125,-0.016998291015625,-5.18798828125E-4,0.017248999770940382,0
0.00457763671875,0.01495361328125,0.0016021728515625,0.015720441022449357,0
-0.0050048828125,-0.007415771484375,-0.0015869140625,0.0090862981965753,0
0.003509521484375,4.57763671875E-5,-5.18798828125E-4,0.003547955573164137,0
-0.0018157958984375,-0.00634765625,-0.002655029296875,0.007116110958958627,0
-0.0018157958984375,0.0096282958984375,-5.18798828125E-4,0.009811745455152957,0
0.001373291015625,-0.019134521484375,-5.18798828125E-4,0.019190752795908466,0
-0.0039520263671875,0.01708984375,0.0037384033203125,0.017934796658777116,0
3.204345703125E-4,-0.01593017578125,-5.18798828125E-4,0.01594184214447751,0
0.00244140625,0.00537109375,5.340576171875E-4,0.005924046766130743,0
0.00244140625,0.01495361328125,5.340576171875E-4,0.015161010262551485,0
0.001373291015625,-0.0138092041015625,-5.18798828125E-4,0.013887015458919558,0
0.00244140625,0.0011138916015625,-0.00372314453125,0.00458944704492244,0
3.204345703125E-4,0.006439208984375,-0.0015869140625,0.006639607435689803,0
0.0067138671875,-0.01593017578125,-0.004791259765625,0.017938859584003944,0
3.204345703125E-4,0.00323486328125,-0.0079803466796875,0.00861701525414863,0
0.01629638671875,-0.0020904541015625,-0.01544189453125,0.022547601317036797,0
-0.0028839111328125,-0.00421142578125,-0.004791259765625,0.0070006585886353565,0
0.00457763671875,0.0106964111328125,0.0016021728515625,0.011744570102702244,0
-0.0018157958984375,-0.005279541015625,0.0026702880859375,0.006188788778294899,0
-0.0028839111328125,0.00750732421875,0.0037384033203125,0.008868625583071691,0
0.00244140625,-0.0010223388671875,-5.18798828125E-4,0.002697182504200477,0
-0.006072998046875,-0.01806640625,-0.00372314453125,0.019420044934756547,0
-0.019927978515625,-0.0329742431640625,-0.002655029296875,0.03861960927468323,0
-0.062530517578125,-0.063873291015625,-0.0111846923828125,0.0900830743117322,0
0.0567779541015625,-0.00634765625,-0.0015869140625,0.05715371473551883,0
0.00244140625,0.049041748046875,0.011199951171875,0.050363602156945554,0
0.00244140625,0.0916595458984375,-5.18798828125E-4,0.09169352196861769,0
0.0216217041015625,0.01708984375,0.0058746337890625,0.028179286183481183,0
0.0067138671875,-0.05322265625,0.009063720703125,0.05440476251121137,0
-0.0241851806640625,-0.0255279541015625,-0.004791259765625,0.03549021801153835,0
0.0184173583984375,0.117218017578125,0.0016021728515625,0.11866688541108847,0
-0.010345458984375,-0.1256561279296875,0.0058746337890625,0.12621807449820716,0
0.003509521484375,0.03839111328125,0.00799560546875,0.039371614480929844,0
-0.008209228515625,0.0596923828125,0.0026702880859375,0.06031336864342511,0
0.003509521484375,-0.0819854736328125,0.0016021728515625,0.08207619378170608,0
0.001373291015625,0.0447845458984375,0.0016021728515625,0.04483423287387814,0
-0.0039520263671875,0.018157958984375,5.340576171875E-4,0.01859072899118445,0
0.00457763671875,-0.03936767578125,0.0016021728515625,0.039665294807838626,0
-0.0050048828125,0.0330657958984375,-0.002655029296875,0.033547651049384196,0
0.00244140625,-0.0127410888671875,-5.18798828125E-4,0.012983256995961074,0
0.00244140625,-0.0585479736328125,0.0037384033203125,0.058717981405795705,0
